"FIPS" "geoid" "Stabr" "County_Name" "Rural_Urban_Continuum_Code_2013" "Urban_Influence_2013" "Metro_Nonmetro_2013" "Metro_Micro_Noncore_2013" "year" "oilwithdraw" "gaswithdraw" "oil_change_group" "gas_change_group" "oil_gas_change_group"
"13400" 21009 21009 "KY" "Barren County" 6 5 0 1 "2004" 7800 1934 "Status Quo" "Status Quo" "Status Quo"
"13401" 21011 21011 "KY" "Bath County" 8 5 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13402" 21013 21013 "KY" "Bell County" 7 8 0 1 "2004" 21104 2151576 "Status Quo" "Status Quo" "Status Quo"
"13403" 21015 21015 "KY" "Boone County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13404" 21017 21017 "KY" "Bourbon County" 2 2 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13405" 21019 21019 "KY" "Boyd County" 2 2 1 2 "2004" 193 237281 "Status Quo" "Status Quo" "Status Quo"
"13406" 21021 21021 "KY" "Boyle County" 7 8 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13407" 21023 21023 "KY" "Bracken County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13408" 21025 21025 "KY" "Breathitt County" 7 12 0 0 "2004" 4826 511866 "Status Quo" "Status Quo" "Status Quo"
"13409" 21027 21027 "KY" "Breckinridge County" 8 7 0 0 "2004" 0 10001 "Status Quo" "Status Quo" "Status Quo"
"13410" 21029 21029 "KY" "Bullitt County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13411" 21031 21031 "KY" "Butler County" 3 2 1 2 "2004" 2806 79164 "Status Quo" "Status Quo" "Status Quo"
"13412" 21033 21033 "KY" "Caldwell County" 7 9 0 0 "2004" 568 0 "Status Quo" "Status Quo" "Status Quo"
"13413" 21035 21035 "KY" "Calloway County" 7 8 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13414" 21037 21037 "KY" "Campbell County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13415" 21039 21039 "KY" "Carlisle County" 9 10 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13416" 21041 21041 "KY" "Carroll County" 6 4 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13417" 21043 21043 "KY" "Carter County" 6 6 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13418" 21045 21045 "KY" "Casey County" 9 10 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13419" 21047 21047 "KY" "Christian County" 2 2 1 2 "2004" 10237 19896 "Status Quo" "Status Quo" "Status Quo"
"13420" 21049 21049 "KY" "Clark County" 2 2 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13421" 21051 21051 "KY" "Clay County" 7 10 0 0 "2004" 16681 2062936 "Status Quo" "Status Quo" "Status Quo"
"13422" 21053 21053 "KY" "Clinton County" 9 12 0 0 "2004" 21665 196 "Status Quo" "Status Quo" "Status Quo"
"13423" 21055 21055 "KY" "Crittenden County" 7 9 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13424" 21057 21057 "KY" "Cumberland County" 9 10 0 0 "2004" 18287 0 "Status Quo" "Status Quo" "Status Quo"
"13425" 21059 21059 "KY" "Daviess County" 3 2 1 2 "2004" 76773 0 "Status Quo" "Status Quo" "Status Quo"
"13426" 21061 21061 "KY" "Edmonson County" 3 2 1 2 "2004" 4639 73127 "Status Quo" "Status Quo" "Status Quo"
"13427" 21063 21063 "KY" "Elliott County" 9 12 0 0 "2004" 8662 55794 "Status Quo" "Status Quo" "Status Quo"
"13428" 21065 21065 "KY" "Estill County" 6 6 0 0 "2004" 4944 0 "Status Quo" "Status Quo" "Status Quo"
"13429" 21067 21067 "KY" "Fayette County" 2 2 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13430" 21069 21069 "KY" "Fleming County" 7 9 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13431" 21071 21071 "KY" "Floyd County" 7 11 0 0 "2004" 7527 11239708 "Status Quo" "Status Quo" "Status Quo"
"13432" 21073 21073 "KY" "Franklin County" 4 3 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13433" 21075 21075 "KY" "Fulton County" 9 8 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13434" 21077 21077 "KY" "Gallatin County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13435" 21079 21079 "KY" "Garrard County" 6 6 0 0 "2004" 0 1440 "Status Quo" "Status Quo" "Status Quo"
"13436" 21081 21081 "KY" "Grant County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13437" 21083 21083 "KY" "Graves County" 7 8 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13438" 21085 21085 "KY" "Grayson County" 6 6 0 0 "2004" 100 158103 "Status Quo" "Status Quo" "Status Quo"
"13439" 21087 21087 "KY" "Green County" 8 7 0 0 "2004" 741 0 "Status Quo" "Status Quo" "Status Quo"
"13440" 21089 21089 "KY" "Greenup County" 2 2 1 2 "2004" 1059 38686 "Status Quo" "Status Quo" "Status Quo"
"13441" 21091 21091 "KY" "Hancock County" 3 2 1 2 "2004" 4296 0 "Status Quo" "Status Quo" "Status Quo"
"13442" 21093 21093 "KY" "Hardin County" 3 2 1 2 "2004" 0 5507 "Status Quo" "Status Quo" "Status Quo"
"13443" 21095 21095 "KY" "Harlan County" 7 10 0 0 "2004" 45844 1490344 "Status Quo" "Status Quo" "Status Quo"
"13444" 21097 21097 "KY" "Harrison County" 6 4 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13445" 21099 21099 "KY" "Hart County" 8 7 0 0 "2004" 4705 359 "Status Quo" "Status Quo" "Status Quo"
"13446" 21101 21101 "KY" "Henderson County" 2 2 1 2 "2004" 236946 0 "Status Quo" "Status Quo" "Status Quo"
"13447" 21103 21103 "KY" "Henry County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13448" 21105 21105 "KY" "Hickman County" 9 10 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13449" 21107 21107 "KY" "Hopkins County" 5 8 0 1 "2004" 85070 142993 "Status Quo" "Status Quo" "Status Quo"
"13450" 21109 21109 "KY" "Jackson County" 9 10 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13451" 21111 21111 "KY" "Jefferson County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13452" 21113 21113 "KY" "Jessamine County" 2 2 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13453" 21115 21115 "KY" "Johnson County" 7 11 0 0 "2004" 2108 822453 "Status Quo" "Status Quo" "Status Quo"
"13454" 21117 21117 "KY" "Kenton County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13455" 21119 21119 "KY" "Knott County" 9 12 0 0 "2004" 27901 10499492 "Status Quo" "H_Growth" "H_Growth"
"13456" 21121 21121 "KY" "Knox County" 7 8 0 1 "2004" 707 3255320 "Status Quo" "Status Quo" "Status Quo"
"13457" 21123 21123 "KY" "Larue County" 3 2 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13458" 21125 21125 "KY" "Laurel County" 5 8 0 1 "2004" 309 14248 "Status Quo" "Status Quo" "Status Quo"
"13459" 21127 21127 "KY" "Lawrence County" 6 7 0 0 "2004" 12630 830551 "Status Quo" "Status Quo" "Status Quo"
"13460" 21129 21129 "KY" "Lee County" 9 12 0 0 "2004" 140453 494 "Status Quo" "Status Quo" "Status Quo"
"13461" 21131 21131 "KY" "Leslie County" 9 10 0 0 "2004" 191460 2330477 "Status Quo" "Status Quo" "Status Quo"
"13462" 21133 21133 "KY" "Letcher County" 9 10 0 0 "2004" 59761 5056940 "Status Quo" "H_Growth" "H_Growth"
"13463" 21135 21135 "KY" "Lewis County" 8 7 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13464" 21137 21137 "KY" "Lincoln County" 7 8 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13465" 21139 21139 "KY" "Livingston County" 9 8 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13466" 21141 21141 "KY" "Logan County" 6 6 0 0 "2004" 84 0 "Status Quo" "Status Quo" "Status Quo"
"13467" 21143 21143 "KY" "Lyon County" 9 9 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13468" 21145 21145 "KY" "McCracken County" 5 8 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13469" 21147 21147 "KY" "McCreary County" 9 10 0 0 "2004" 1238 165790 "Status Quo" "Status Quo" "Status Quo"
"13470" 21149 21149 "KY" "McLean County" 3 2 1 2 "2004" 47816 0 "Status Quo" "Status Quo" "Status Quo"
"13471" 21151 21151 "KY" "Madison County" 4 5 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13472" 21153 21153 "KY" "Magoffin County" 9 12 0 0 "2004" 41864 1428158 "Status Quo" "Status Quo" "Status Quo"
"13473" 21155 21155 "KY" "Marion County" 7 9 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13474" 21157 21157 "KY" "Marshall County" 7 9 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13475" 21159 21159 "KY" "Martin County" 9 12 0 0 "2004" 7271 5758513 "Status Quo" "Status Quo" "Status Quo"
"13476" 21161 21161 "KY" "Mason County" 6 3 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13477" 21163 21163 "KY" "Meade County" 3 2 1 2 "2004" 0 586163 "Status Quo" "Status Quo" "Status Quo"
"13478" 21165 21165 "KY" "Menifee County" 9 8 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13479" 21167 21167 "KY" "Mercer County" 6 6 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13480" 21169 21169 "KY" "Metcalfe County" 9 8 0 1 "2004" 1857 0 "Status Quo" "Status Quo" "Status Quo"
"13481" 21171 21171 "KY" "Monroe County" 8 7 0 0 "2004" 204 0 "Status Quo" "Status Quo" "Status Quo"
"13482" 21173 21173 "KY" "Montgomery County" 6 5 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13483" 21175 21175 "KY" "Morgan County" 9 11 0 0 "2004" 199 96967 "Status Quo" "Status Quo" "Status Quo"
"13484" 21177 21177 "KY" "Muhlenberg County" 6 6 0 0 "2004" 58479 157894 "Status Quo" "Status Quo" "Status Quo"
"13485" 21179 21179 "KY" "Nelson County" 6 3 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13486" 21181 21181 "KY" "Nicholas County" 8 7 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13487" 21183 21183 "KY" "Ohio County" 6 6 0 0 "2004" 57265 0 "Status Quo" "Status Quo" "Status Quo"
"13488" 21185 21185 "KY" "Oldham County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13489" 21187 21187 "KY" "Owen County" 8 4 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13490" 21189 21189 "KY" "Owsley County" 9 12 0 0 "2004" 0 30259 "Status Quo" "Status Quo" "Status Quo"
"13491" 21191 21191 "KY" "Pendleton County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13492" 21193 21193 "KY" "Perry County" 7 11 0 0 "2004" 67847 4771619 "Status Quo" "H_Growth" "H_Growth"
"13493" 21195 21195 "KY" "Pike County" 7 11 0 0 "2004" 28943 31330576 "Status Quo" "H_Growth" "H_Growth"
"13494" 21197 21197 "KY" "Powell County" 6 6 0 0 "2004" 35 0 "Status Quo" "Status Quo" "Status Quo"
"13495" 21199 21199 "KY" "Pulaski County" 5 8 0 1 "2004" 1741 45944 "Status Quo" "Status Quo" "Status Quo"
"13496" 21201 21201 "KY" "Robertson County" 8 4 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13497" 21203 21203 "KY" "Rockcastle County" 7 8 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13498" 21205 21205 "KY" "Rowan County" 7 9 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13499" 21207 21207 "KY" "Russell County" 9 10 0 0 "2004" 2583 11122 "Status Quo" "Status Quo" "Status Quo"
"13500" 21209 21209 "KY" "Scott County" 2 2 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13501" 21211 21211 "KY" "Shelby County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13502" 21213 21213 "KY" "Simpson County" 6 4 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13503" 21215 21215 "KY" "Spencer County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13504" 21217 21217 "KY" "Taylor County" 7 8 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13505" 21219 21219 "KY" "Todd County" 8 7 0 0 "2004" 12 0 "Status Quo" "Status Quo" "Status Quo"
"13506" 21221 21221 "KY" "Trigg County" 2 2 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13507" 21223 21223 "KY" "Trimble County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13508" 21225 21225 "KY" "Union County" 6 6 0 0 "2004" 312218 0 "H_Decline" "Status Quo" "H_Decline"
"13509" 21227 21227 "KY" "Warren County" 3 2 1 2 "2004" 119175 5230 "Status Quo" "Status Quo" "Status Quo"
"13510" 21229 21229 "KY" "Washington County" 9 9 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13511" 21231 21231 "KY" "Wayne County" 7 9 0 0 "2004" 2069 0 "Status Quo" "Status Quo" "Status Quo"
"13512" 21233 21233 "KY" "Webster County" 8 6 0 0 "2004" 47809 0 "Status Quo" "Status Quo" "Status Quo"
"13513" 21235 21235 "KY" "Whitley County" 7 8 0 1 "2004" 12616 1941295 "Status Quo" "Status Quo" "Status Quo"
"13514" 21237 21237 "KY" "Wolfe County" 9 12 0 0 "2004" 81309 1161 "Status Quo" "Status Quo" "Status Quo"
"13515" 21239 21239 "KY" "Woodford County" 2 2 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13516" 22001 22001 "LA" "Acadia Parish" 2 2 1 2 "2004" 1685203 14331309 "H_Decline" "Status Quo" "H_Decline"
"13517" 22003 22003 "LA" "Allen Parish" 6 6 0 0 "2004" 603492 6918271 "Status Quo" "Status Quo" "Status Quo"
"13518" 22005 22005 "LA" "Ascension Parish" 2 2 1 2 "2004" 117191 1723354 "Status Quo" "Status Quo" "Status Quo"
"13519" 22007 22007 "LA" "Assumption Parish" 6 4 0 0 "2004" 854669 19489653 "Status Quo" "H_Decline" "H_Decline"
"13520" 22009 22009 "LA" "Avoyelles Parish" 6 6 0 0 "2004" 133822 153545 "Status Quo" "Status Quo" "Status Quo"
"13521" 22011 22011 "LA" "Beauregard Parish" 6 5 0 1 "2004" 1238700 2816621 "H_Growth" "H_Growth" "H_Growth"
"13522" 22013 22013 "LA" "Bienville Parish" 6 6 0 0 "2004" 271822 55493797 "Status Quo" "H_Growth" "H_Growth"
"13523" 22015 22015 "LA" "Bossier Parish" 2 2 1 2 "2004" 926463 97283057 "Status Quo" "H_Growth" "H_Growth"
"13524" 22017 22017 "LA" "Caddo Parish" 2 2 1 2 "2004" 1936003 24538886 "Status Quo" "H_Growth" "H_Growth"
"13525" 22019 22019 "LA" "Calcasieu Parish" 3 2 1 2 "2004" 3307840 21587773 "H_Decline" "H_Decline" "H_Decline"
"13526" 22021 22021 "LA" "Caldwell Parish" 8 7 0 0 "2004" 580 3825069 "Status Quo" "Status Quo" "Status Quo"
"13527" 22023 22023 "LA" "Cameron Parish" 3 2 1 2 "2004" 3335429 75662876 "Status Quo" "H_Decline" "H_Decline"
"13528" 22025 22025 "LA" "Catahoula Parish" 9 10 0 0 "2004" 309348 187238 "Status Quo" "Status Quo" "Status Quo"
"13529" 22027 22027 "LA" "Claiborne Parish" 6 6 0 0 "2004" 1623189 24182308 "H_Decline" "H_Decline" "H_Decline"
"13530" 22029 22029 "LA" "Concordia Parish" 7 8 0 1 "2004" 351351 326774 "Status Quo" "Status Quo" "Status Quo"
"13531" 22031 22031 "LA" "De Soto Parish" 2 2 1 2 "2004" 379729 70426275 "Status Quo" "H_Growth" "H_Growth"
"13532" 22033 22033 "LA" "East Baton Rouge Parish" 2 2 1 2 "2004" 1462902 14247929 "H_Decline" "H_Decline" "H_Decline"
"13533" 22035 22035 "LA" "East Carroll Parish" 7 11 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13534" 22037 22037 "LA" "East Feliciana Parish" 2 2 1 2 "2004" 54959 650094 "Status Quo" "Status Quo" "Status Quo"
"13535" 22039 22039 "LA" "Evangeline Parish" 6 6 0 0 "2004" 1252000 10172757 "H_Growth" "Status Quo" "H_Growth"
"13536" 22041 22041 "LA" "Franklin Parish" 7 11 0 0 "2004" 12746 5604 "Status Quo" "Status Quo" "Status Quo"
"13537" 22043 22043 "LA" "Grant Parish" 3 2 1 2 "2004" 160066 0 "Status Quo" "Status Quo" "Status Quo"
"13538" 22045 22045 "LA" "Iberia Parish" 2 2 1 2 "2004" 3857606 19420765 "H_Decline" "Status Quo" "H_Decline"
"13539" 22047 22047 "LA" "Iberville Parish" 2 2 1 2 "2004" 1062144 2996990 "H_Decline" "Status Quo" "H_Decline"
"13540" 22049 22049 "LA" "Jackson Parish" 6 6 0 0 "2004" 22618 101998043 "Status Quo" "H_Growth" "H_Growth"
"13541" 22051 22051 "LA" "Jefferson Parish" 1 1 1 2 "2004" 1562813 17961419 "H_Decline" "H_Decline" "H_Decline"
"13542" 22053 22053 "LA" "Jefferson Davis Parish" 6 6 0 0 "2004" 1338321 23057323 "H_Decline" "H_Decline" "H_Decline"
"13543" 22055 22055 "LA" "Lafayette Parish" 2 2 1 2 "2004" 872870 21834996 "H_Decline" "H_Decline" "H_Decline"
"13544" 22057 22057 "LA" "Lafourche Parish" 3 2 1 2 "2004" 8908531 46647919 "H_Decline" "Status Quo" "H_Decline"
"13545" 22059 22059 "LA" "La Salle Parish" 6 6 0 0 "2004" 2566183 1706082 "H_Decline" "H_Growth" "Status Quo"
"13546" 22061 22061 "LA" "Lincoln Parish" 4 5 0 1 "2004" 197097 17483031 "Status Quo" "H_Growth" "H_Growth"
"13547" 22063 22063 "LA" "Livingston Parish" 2 2 1 2 "2004" 155844 1891031 "H_Growth" "Status Quo" "H_Growth"
"13548" 22065 22065 "LA" "Madison Parish" 7 9 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13549" 22067 22067 "LA" "Morehouse Parish" 6 5 0 1 "2004" 0 985505 "Status Quo" "Status Quo" "Status Quo"
"13550" 22069 22069 "LA" "Natchitoches Parish" 6 5 0 1 "2004" 50865 1818444 "Status Quo" "Status Quo" "Status Quo"
"13551" 22071 22071 "LA" "Orleans Parish" 1 1 1 2 "2004" 0 139524 "Status Quo" "Status Quo" "Status Quo"
"13552" 22073 22073 "LA" "Ouachita Parish" 3 2 1 2 "2004" 49059 5301624 "Status Quo" "H_Decline" "H_Decline"
"13553" 22075 22075 "LA" "Plaquemines Parish" 1 1 1 2 "2004" 19434432 109027725 "H_Decline" "H_Decline" "H_Decline"
"13554" 22077 22077 "LA" "Pointe Coupee Parish" 2 2 1 2 "2004" 584102 52072074 "Status Quo" "H_Decline" "H_Decline"
"13555" 22079 22079 "LA" "Rapides Parish" 3 2 1 2 "2004" 600130 2780445 "H_Decline" "H_Decline" "H_Decline"
"13556" 22081 22081 "LA" "Red River Parish" 8 7 0 0 "2004" 24304 2016840 "Status Quo" "H_Growth" "H_Growth"
"13557" 22083 22083 "LA" "Richland Parish" 6 6 0 0 "2004" 96482 71135 "H_Growth" "Status Quo" "H_Growth"
"13558" 22085 22085 "LA" "Sabine Parish" 6 6 0 0 "2004" 59362 3364247 "Status Quo" "H_Growth" "H_Growth"
"13559" 22087 22087 "LA" "St. Bernard Parish" 1 1 1 2 "2004" 896792 64025971 "Status Quo" "Status Quo" "Status Quo"
"13560" 22089 22089 "LA" "St. Charles Parish" 1 1 1 2 "2004" 983855 3894490 "H_Decline" "Status Quo" "H_Decline"
"13561" 22091 22091 "LA" "St. Helena Parish" 2 2 1 2 "2004" 320667 106785 "Status Quo" "Status Quo" "Status Quo"
"13562" 22093 22093 "LA" "St. James Parish" 1 1 1 2 "2004" 160657 5104179 "Status Quo" "Status Quo" "Status Quo"
"13563" 22095 22095 "LA" "St. John the Baptist Parish" 1 1 1 2 "2004" 52095 242330 "Status Quo" "Status Quo" "Status Quo"
"13564" 22097 22097 "LA" "St. Landry Parish" 4 5 0 1 "2004" 348233 3618831 "Status Quo" "Status Quo" "Status Quo"
"13565" 22099 22099 "LA" "St. Martin Parish" 2 2 1 2 "2004" 1432202 10335597 "H_Decline" "H_Decline" "H_Decline"
"13566" 22101 22101 "LA" "St. Mary Parish" 4 5 0 1 "2004" 2882923 61244276 "H_Decline" "H_Decline" "H_Decline"
"13567" 22103 22103 "LA" "St. Tammany Parish" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13568" 22105 22105 "LA" "Tangipahoa Parish" 3 2 1 2 "2004" 416 0 "Status Quo" "Status Quo" "Status Quo"
"13569" 22107 22107 "LA" "Tensas Parish" 9 10 0 0 "2004" 209312 748732 "Status Quo" "Status Quo" "Status Quo"
"13570" 22109 22109 "LA" "Terrebonne Parish" 3 2 1 2 "2004" 9135339 133181440 "H_Decline" "H_Decline" "H_Decline"
"13571" 22111 22111 "LA" "Union Parish" 3 2 1 2 "2004" 77849 6928843 "Status Quo" "H_Decline" "H_Decline"
"13572" 22113 22113 "LA" "Vermilion Parish" 2 2 1 2 "2004" 3632893 128334073 "H_Decline" "H_Decline" "H_Decline"
"13573" 22115 22115 "LA" "Vernon Parish" 5 8 0 1 "2004" 591002 2741326 "H_Decline" "H_Decline" "H_Decline"
"13574" 22117 22117 "LA" "Washington Parish" 6 3 0 1 "2004" 784 115598 "Status Quo" "Status Quo" "Status Quo"
"13575" 22119 22119 "LA" "Webster Parish" 2 2 1 2 "2004" 991767 51192075 "Status Quo" "H_Decline" "H_Decline"
"13576" 22121 22121 "LA" "West Baton Rouge Parish" 2 2 1 2 "2004" 95331 647188 "Status Quo" "Status Quo" "Status Quo"
"13577" 22123 22123 "LA" "West Carroll Parish" 9 10 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13578" 22125 22125 "LA" "West Feliciana Parish" 2 2 1 2 "2004" 13572 85326 "Status Quo" "Status Quo" "Status Quo"
"13579" 22127 22127 "LA" "Winn Parish" 6 6 0 0 "2004" 403975 593558 "Status Quo" "Status Quo" "Status Quo"
"13580" 23001 23001 "ME" "Androscoggin County" 3 2 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13581" 23003 23003 "ME" "Aroostook County" 7 11 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13582" 23005 23005 "ME" "Cumberland County" 2 2 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13583" 23007 23007 "ME" "Franklin County" 6 6 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13584" 23009 23009 "ME" "Hancock County" 6 6 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13585" 23011 23011 "ME" "Kennebec County" 4 5 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13586" 23013 23013 "ME" "Knox County" 7 11 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13587" 23015 23015 "ME" "Lincoln County" 8 7 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13588" 23017 23017 "ME" "Oxford County" 6 6 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13589" 23019 23019 "ME" "Penobscot County" 3 2 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13590" 23021 23021 "ME" "Piscataquis County" 8 6 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13591" 23023 23023 "ME" "Sagadahoc County" 2 2 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13592" 23025 23025 "ME" "Somerset County" 6 6 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13593" 23027 23027 "ME" "Waldo County" 6 6 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13594" 23029 23029 "ME" "Washington County" 7 11 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13595" 23031 23031 "ME" "York County" 2 2 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13596" 24001 24001 "MD" "Allegany County" 3 2 1 2 "2004" 0 26483 "Status Quo" "Status Quo" "Status Quo"
"13597" 24003 24003 "MD" "Anne Arundel County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13598" 24005 24005 "MD" "Baltimore County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13599" 24009 24009 "MD" "Calvert County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13600" 24011 24011 "MD" "Caroline County" 6 4 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13601" 24013 24013 "MD" "Carroll County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13602" 24015 24015 "MD" "Cecil County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13603" 24017 24017 "MD" "Charles County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13604" 24019 24019 "MD" "Dorchester County" 6 5 0 1 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13605" 24021 24021 "MD" "Frederick County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13606" 24023 24023 "MD" "Garrett County" 6 7 0 0 "2004" 0 9336 "Status Quo" "Status Quo" "Status Quo"
"13607" 24025 24025 "MD" "Harford County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13608" 24027 24027 "MD" "Howard County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13609" 24029 24029 "MD" "Kent County" 6 4 0 0 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13610" 24031 24031 "MD" "Montgomery County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13611" 24033 24033 "MD" "Prince George's County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13612" 24035 24035 "MD" "Queen Anne's County" 1 1 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
"13613" 24037 24037 "MD" "St. Mary's County" 3 2 1 2 "2004" 0 0 "Status Quo" "Status Quo" "Status Quo"
