FIPS,geoid,Stabr,County_Name,Rural_Urban_Continuum_Code_2013,Urban_Influence_2013,Metro_Nonmetro_2013,Metro_Micro_Noncore_2013,oil2000,oil2001,oil2002,oil2003,oil2004,oil2005,oil2006,oil2007,oil2008,oil2009,oil2010,oil2011,gas2000,gas2001,gas2002,gas2003,gas2004,gas2005,gas2006,gas2007,gas2008,gas2009,gas2010,gas2011,oil_change_group,gas_change_group,oil_gas_change_group
30111,30111,MT,Yellowstone County,3,2,1,2,25331,27115,19655,18859,15011,16300,25081,22821,20790,14562,16732,14088,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31001,31001,NE,Adams County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31003,31003,NE,Antelope County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31005,31005,NE,Arthur County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31007,31007,NE,Banner County,9,8,0,1,180326,169160,157582,152829,151514,136638,121430,110799,141549,148636,172448,251387,50958,19064,16832,16448,16132,10675,7833,7395,6427,5805,4397,4355,Status Quo,Status Quo,Status Quo
31009,31009,NE,Blaine County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31011,31011,NE,Boone County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31013,31013,NE,Box Butte County,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31015,31015,NE,Boyd County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31017,31017,NE,Brown County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31019,31019,NE,Buffalo County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31021,31021,NE,Burt County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31023,31023,NE,Butler County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31025,31025,NE,Cass County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31027,31027,NE,Cedar County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31029,31029,NE,Chase County,9,12,0,0,1403,1423,1327,1604,1422,1276,1215,1136,1056,958,1014,911,0,0,0,0,0,0,0,257894,855519,1142226,812464,603396,Status Quo,Status Quo,Status Quo
31031,31031,NE,Cherry County,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31033,31033,NE,Cheyenne County,7,11,0,0,420846,359749,314368,284847,267720,254870,240684,233557,221038,216267,206366,210264,812290,790591,785205,813386,800001,689384,805559,659191,731838,618828,520755,529255,Status Quo,Status Quo,Status Quo
31035,31035,NE,Clay County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31037,31037,NE,Colfax County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31039,31039,NE,Cuming County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31041,31041,NE,Custer County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31043,31043,NE,Dakota County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31045,31045,NE,Dawes County,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31047,31047,NE,Dawson County,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31049,31049,NE,Deuel County,9,12,0,0,3153,1854,2906,2851,2298,1882,927,983,546,645,912,793,188502,194837,183276,437076,471127,320028,260509,383265,830118,628746,553904,532519,Status Quo,Status Quo,Status Quo
31051,31051,NE,Dixon County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31053,31053,NE,Dodge County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31055,31055,NE,Douglas County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31057,31057,NE,Dundy County,9,12,0,0,330525,391686,305894,375879,224805,183659,167928,269936,284254,214335,213374,193649,461,427,488,9833,18138,10152,8202,13834,269830,271835,199067,175919,Status Quo,Status Quo,Status Quo
31059,31059,NE,Fillmore County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31061,31061,NE,Franklin County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31063,31063,NE,Frontier County,9,10,0,0,35275,30918,31363,27539,27449,25744,24890,21909,21341,18068,23758,29828,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31065,31065,NE,Furnas County,9,12,0,0,14469,14022,13411,13530,13541,12312,15445,15417,16267,15718,15398,14146,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31067,31067,NE,Gage County,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31069,31069,NE,Garden County,9,12,0,0,6625,7100,5574,5427,6157,4502,2953,2913,1872,2093,1583,2018,120,18384,41645,27603,35305,24013,13882,19824,157129,96389,43698,36864,Status Quo,Status Quo,Status Quo
31071,31071,NE,Garfield County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31073,31073,NE,Gosper County,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31075,31075,NE,Grant County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31077,31077,NE,Greeley County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31079,31079,NE,Hall County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31081,31081,NE,Hamilton County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31083,31083,NE,Harlan County,9,10,0,0,12052,9020,11576,12806,11634,10359,10074,9601,8689,8597,8380,8187,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31085,31085,NE,Hayes County,9,10,0,0,78534,75557,71146,65705,60465,54047,45788,42332,47156,41510,36904,40272,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31087,31087,NE,Hitchcock County,9,12,0,0,665848,631808,611071,581798,570885,566146,551472,551932,534827,500254,524737,746110,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31089,31089,NE,Holt County,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31091,31091,NE,Hooker County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31093,31093,NE,Howard County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31095,31095,NE,Jefferson County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31097,31097,NE,Johnson County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31099,31099,NE,Kearney County,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31101,31101,NE,Keith County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31103,31103,NE,Keya Paha County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31105,31105,NE,Kimball County,8,7,0,0,698576,767674,777446,763853,721233,735380,698344,659054,699706,680859,623579,601322,183001,172769,152690,155505,146721,137498,115691,172894,159025,128413,118886,93451,Status Quo,Status Quo,Status Quo
31107,31107,NE,Knox County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31109,31109,NE,Lancaster County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31111,31111,NE,Lincoln County,5,8,0,1,2853,2650,2157,34,1124,2587,1923,1508,1322,895,2509,1855,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31113,31113,NE,Logan County,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31115,31115,NE,Loup County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31117,31117,NE,McPherson County,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31119,31119,NE,Madison County,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31121,31121,NE,Merrick County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31123,31123,NE,Morrill County,9,10,0,0,118127,96350,93371,100943,79738,65401,69084,61790,63207,57805,53455,50731,10742,10100,9650,8167,8541,7815,5463,3563,5233,2458,385,4090,Status Quo,Status Quo,Status Quo
31125,31125,NE,Nance County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31127,31127,NE,Nemaha County,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31129,31129,NE,Nuckolls County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31131,31131,NE,Otoe County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31133,31133,NE,Pawnee County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31135,31135,NE,Perkins County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41704,68369,21687,0,0,Status Quo,Status Quo,Status Quo
31137,31137,NE,Phelps County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31139,31139,NE,Pierce County,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31141,31141,NE,Platte County,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31143,31143,NE,Polk County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31145,31145,NE,Red Willow County,7,11,0,0,321016,304976,323695,309022,310768,299750,305542,288222,289302,271474,257531,263627,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31147,31147,NE,Richardson County,7,11,0,0,20477,15235,16927,18487,19441,21841,23903,33510,31117,31276,38061,61357,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31149,31149,NE,Rock County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31151,31151,NE,Saline County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31153,31153,NE,Sarpy County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31155,31155,NE,Saunders County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31157,31157,NE,Scotts Bluff County,5,8,0,1,42651,40127,38826,37785,36319,34869,30077,29795,30036,28600,26107,26332,2346,2858,2813,2770,2815,1360,311,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31159,31159,NE,Seward County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31161,31161,NE,Sheridan County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31163,31163,NE,Sherman County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31165,31165,NE,Sioux County,9,8,0,1,2595,2486,218,0,719,2189,1276,981,348,856,1228,1099,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31167,31167,NE,Stanton County,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31169,31169,NE,Thayer County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31171,31171,NE,Thomas County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31173,31173,NE,Thurston County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31175,31175,NE,Valley County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31177,31177,NE,Washington County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31179,31179,NE,Wayne County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31181,31181,NE,Webster County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31183,31183,NE,Wheeler County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
31185,31185,NE,York County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
32001,32001,NV,Churchill County,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
32003,32003,NV,Clark County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
32005,32005,NV,Douglas County,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
32007,32007,NV,Elko County,5,8,0,1,116,968,869,436,200,185,122,2066,168,120,118,115,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
32009,32009,NV,Esmeralda County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
32011,32011,NV,Eureka County,9,8,0,1,78770,67043,74886,56953,51873,47433,44043,40733,43656,77730,57260,43198,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
32013,32013,NV,Humboldt County,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
32015,32015,NV,Lander County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
32017,32017,NV,Lincoln County,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
32019,32019,NV,Lyon County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
32021,32021,NV,Mineral County,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
32023,32023,NV,Nye County,4,3,0,1,541765,503240,477687,435941,410985,399125,381539,365445,392447,376742,369844,364686,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
32027,32027,NV,Pershing County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
32029,32029,NV,Storey County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
32031,32031,NV,Washoe County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
32033,32033,NV,White Pine County,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
32510,32510,NV,Carson City,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
33001,33001,NH,Belknap County,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
33003,33003,NH,Carroll County,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
33005,33005,NH,Cheshire County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
33007,33007,NH,Coos County,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
33009,33009,NH,Grafton County,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
33011,33011,NH,Hillsborough County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
33013,33013,NH,Merrimack County,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
33015,33015,NH,Rockingham County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
33017,33017,NH,Strafford County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
33019,33019,NH,Sullivan County,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34001,34001,NJ,Atlantic County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34003,34003,NJ,Bergen County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34005,34005,NJ,Burlington County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34007,34007,NJ,Camden County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34009,34009,NJ,Cape May County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34011,34011,NJ,Cumberland County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34013,34013,NJ,Essex County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34015,34015,NJ,Gloucester County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34017,34017,NJ,Hudson County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34019,34019,NJ,Hunterdon County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34021,34021,NJ,Mercer County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34023,34023,NJ,Middlesex County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34025,34025,NJ,Monmouth County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34027,34027,NJ,Morris County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34029,34029,NJ,Ocean County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34031,34031,NJ,Passaic County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34033,34033,NJ,Salem County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34035,34035,NJ,Somerset County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34037,34037,NJ,Sussex County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34039,34039,NJ,Union County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
34041,34041,NJ,Warren County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
35001,35001,NM,Bernalillo County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
35003,35003,NM,Catron County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
35005,35005,NM,Chaves County,5,8,0,1,655437,670882,749551,593534,507440,501018,535914,520750,647112,1067478,1954539,1908899,22433979,29522893,31561602,33723268,33009472,28254473,25128261,24818527,30625263,27411628,24437982,20438328,H_Growth,Status Quo,H_Growth
35006,35006,NM,Cibola County,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
35007,35007,NM,Colfax County,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131455,5514302,10249680,14860518,19510108,24753457,26398974,25994333,26252720,26111756,26175559,26545934,Status Quo,H_Growth,H_Growth
35009,35009,NM,Curry County,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
35011,35011,NM,De Baca County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
35013,35013,NM,Dona Ana County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
